REAL DATA,TREE0008.1,TREE0008.5,TREE0008.9,TREE0004.1,TREE0004.5,TREE0004.9,TREE0002.1,TREE0002.5,TREE0002.9,TREE0001.1,TREE0001.5,TREE0001.9
,0.050132518,0.058649183,0.091770906,0.051287179,0.062198965,0.0897898,0.048227348,0.059659131,0.092295682,0.0546065,0.063403059,0.098762542
,0.043339868,0.064111954,0.083272232,0.052595582,0.058343407,0.088274235,0.052674051,0.056858262,0.0866573,0.047379275,0.06186505,0.085299274
,0.049785019,0.055618596,0.078600454,0.045846367,0.062951252,0.085840604,0.046878154,0.067294544,0.096446164,0.047183173,0.066354815,0.085714481
,0.048534517,0.055927396,0.093946102,0.052741552,0.055898337,0.086928225,0.048906041,0.057782508,0.090419024,0.048073128,0.056592898,0.086846274
,0.055729656,0.060096753,0.098234757,0.044018154,0.062823267,0.078347856,0.05258865,0.054043497,0.089450536,0.051958442,0.062940881,0.081818657
,0.046516899,0.057499029,0.08834679,0.046971944,0.062339015,0.088895861,0.047478727,0.057341778,0.097004223,0.047479413,0.061278952,0.085846292
,0.046713445,0.061202392,0.087878327,0.047522747,0.060833792,0.076088834,0.050102512,0.058233977,0.091961023,0.049341006,0.059931659,0.082977009
,0.053767858,0.059633554,0.090883656,0.042924093,0.064078282,0.089473078,0.050761944,0.068008821,0.096950617,0.048692225,0.060366506,0.079880013
,0.051740912,0.063872301,0.101724002,0.050779691,0.064393241,0.095137663,0.049893317,0.058285146,0.090050616,0.050408838,0.060595274,0.079798377
,0.048463265,0.057136312,0.088219911,0.045989215,0.066874724,0.094200497,0.05181423,0.063172396,0.104087569,0.048638602,0.062657756,0.082951692
,0.045313302,0.059863672,0.101293522,0.04643467,0.070305455,0.089940344,0.045489292,0.057438109,0.085778808,0.048478711,0.063228689,0.084865322
,0.051898882,0.055614805,0.083924439,0.048362945,0.05606683,0.092660906,0.046081226,0.059556053,0.089823458,0.055274828,0.056456572,0.093042003
,0.050078152,0.060575116,0.085226969,0.047680705,0.057361441,0.084635535,0.054085043,0.059534994,0.084132249,0.046565204,0.062294095,0.084581367
,0.049631974,0.059628563,0.085617717,0.050871294,0.052204492,0.094832997,0.046914604,0.057917645,0.08735239,0.049186908,0.064316425,0.093149454
,0.044148145,0.052205193,0.091526057,0.049659934,0.059706467,0.08693731,0.045522349,0.061878561,0.082274832,0.04806441,0.060923849,0.084961024
,0.048850526,0.057343149,0.09601846,0.049766977,0.061269533,0.088773871,0.050725213,0.056733052,0.084575569,0.053517964,0.066329752,0.087386999
,0.053715885,0.060781148,0.087494626,0.046360786,0.059978866,0.084915068,0.048917413,0.058993018,0.096876548,0.05612775,0.060359046,0.091123042
,0.046186238,0.055453698,0.089292079,0.051000587,0.061820771,0.086753801,0.050077068,0.059502377,0.089078939,0.049996072,0.068787739,0.076482864
,0.04791267,0.057770929,0.104206909,0.048959167,0.06687546,0.082642449,0.048398874,0.060961422,0.08739671,0.044916725,0.059478089,0.081330887
,0.048479316,0.064371073,0.080499788,0.048778723,0.058876282,0.091733218,0.044926803,0.057900266,0.086801212,0.046646892,0.063417251,0.09042065
,0.048974863,0.056968653,0.090794242,0.051444875,0.061053798,0.085191544,0.046742308,0.050553132,0.091289477,0.048292941,0.06568767,0.097442332
,0.051709754,0.056822812,0.08625622,0.050592382,0.057842929,0.079670676,0.048977543,0.067708383,0.087697962,0.046920216,0.053787919,0.089131481
,0.050912664,0.061431375,0.091994466,0.050141089,0.057820933,0.093371885,0.047342081,0.057392875,0.084309678,0.046380839,0.058729666,0.083303843
,0.049213216,0.056594084,0.084369455,0.049106715,0.05951481,0.0920115,0.04825025,0.053278945,0.080968125,0.049221991,0.061366439,0.087527202
,0.053168707,0.057360737,0.083135926,0.047123924,0.065968095,0.087305532,0.045449436,0.06374014,0.090319902,0.047649349,0.060902373,0.088043498
,0.047404184,0.058971424,0.090087728,0.053860946,0.061495192,0.100189787,0.049991871,0.061331751,0.088563971,0.049434997,0.063466586,0.089756559
,0.047769912,0.059219767,0.094391684,0.046842497,0.06074899,0.0865479,0.055540896,0.055068901,0.089291836,0.047598971,0.065704997,0.089865222
,0.049707134,0.057439847,0.078981678,0.054038786,0.065963261,0.092112809,0.04854462,0.054847263,0.097020356,0.045115548,0.06362459,0.087790794
,0.053736881,0.06107922,0.089942109,0.047568945,0.068797025,0.087275639,0.049847616,0.073431622,0.090739577,0.047787267,0.064058247,0.084051732
,0.048612744,0.070577219,0.087905049,0.049993534,0.063695235,0.082388485,0.051428119,0.064225802,0.096226849,0.045707104,0.058027558,0.094352951
,0.057204645,0.061470435,0.087768459,0.051462194,0.059918914,0.09640834,0.048473851,0.054279379,0.095068457,0.045235248,0.064316051,0.083380217
,0.052104043,0.057364898,0.086517864,0.052077432,0.060385259,0.097340194,0.041477559,0.060020581,0.084912029,0.04639365,0.062193416,0.081920118
,0.050756483,0.055113069,0.09155828,0.049564066,0.057197521,0.092962659,0.049059464,0.055998556,0.083273972,0.046719074,0.064564072,0.087114558
,0.051891242,0.061358205,0.083952119,0.052172795,0.052790645,0.084870776,0.050378424,0.064471418,0.084144099,0.049863448,0.067272539,0.08384884
,0.051654697,0.061156202,0.089628304,0.052208643,0.056979719,0.092810129,0.044295035,0.06192166,0.082981167,0.048979089,0.058776517,0.084914091
,0.046290904,0.061389875,0.092649093,0.044632519,0.065292547,0.085605857,0.049659558,0.059197824,0.096801331,0.050611164,0.059150247,0.091364765
,0.050183413,0.070714792,0.086879486,0.049793875,0.063392875,0.09184642,0.045800303,0.067899091,0.091471589,0.04742609,0.061359291,0.09404166
,0.054011924,0.063733698,0.086079616,0.046825533,0.063240521,0.087940059,0.044878857,0.06122956,0.081451685,0.048306068,0.057662303,0.087001226
,0.048895218,0.059921355,0.100708411,0.050852735,0.061620834,0.083826621,0.050959401,0.066322996,0.097524997,0.050534678,0.058311677,0.088178782
,0.049242911,0.06000738,0.092062032,0.053845397,0.065304598,0.088521194,0.050161637,0.067201226,0.08636493,0.05242769,0.058509938,0.08663541
,0.048912862,0.061214299,0.098600994,0.04858077,0.066474011,0.092965191,0.044743585,0.058804254,0.082577811,0.049842356,0.058523458,0.100897408
,0.057469941,0.067595173,0.083875222,0.049251816,0.05966763,0.084204363,0.053390797,0.062376481,0.091827432,0.051896659,0.056276714,0.085471862
,0.044464103,0.06450807,0.092380807,0.051034864,0.063332824,0.089478993,0.043532561,0.061939468,0.085602168,0.047633493,0.061540157,0.090507354
,0.047480397,0.066551741,0.095863738,0.048798822,0.060158998,0.088543286,0.047362274,0.056073084,0.090422095,0.051116149,0.063295979,0.086845952
,0.051190478,0.061004338,0.092461867,0.043926709,0.061486336,0.093239792,0.048674214,0.063815293,0.086116992,0.04614255,0.061726198,0.086702214
,0.051489123,0.05407499,0.086102034,0.050324042,0.050700925,0.081588629,0.046570059,0.064763728,0.090222009,0.050722228,0.059606973,0.081673145
,0.050337492,0.057723655,0.084025085,0.048801725,0.06351355,0.086767219,0.043787446,0.063994627,0.097239777,0.044289775,0.062226524,0.089803912
,0.049535718,0.063547052,0.082998733,0.04916669,0.060087341,0.08439125,0.047100782,0.059155463,0.095730446,0.048410723,0.065712791,0.093247087
,0.051099197,0.056699107,0.088030851,0.045111981,0.058423595,0.083984766,0.043316784,0.062559991,0.087004767,0.046675709,0.058981924,0.093195009
,0.045738749,0.055760557,0.090148249,0.052244194,0.058107273,0.100016126,0.056985019,0.0574256,0.081956193,0.054538381,0.061422902,0.090399739
,0.048255433,0.061898679,0.094899236,0.046166829,0.065315588,0.096480123,0.048484093,0.066169836,0.08538137,0.046381135,0.072559746,0.082023278
,0.046959883,0.057650179,0.079012181,0.047504611,0.059204618,0.093754149,0.047258653,0.065633336,0.089975184,0.048142168,0.063284812,0.094074584
,0.048656904,0.061870687,0.092812063,0.048240363,0.057427361,0.088200666,0.049647727,0.057879607,0.095313451,0.049863736,0.05870409,0.078544278
,0.046958391,0.061049013,0.090082173,0.045737005,0.056074965,0.091505018,0.046165044,0.056352623,0.086487136,0.052018714,0.060870286,0.089890626
,0.049002919,0.062284952,0.087273507,0.051452224,0.068857551,0.086383354,0.050703183,0.059030798,0.083345928,0.047202956,0.057367741,0.099519293
,0.04985815,0.064663596,0.084528037,0.052175609,0.064173128,0.092196815,0.04836733,0.061955768,0.088136797,0.04977455,0.057137504,0.088329093
,0.05418545,0.061556435,0.096187829,0.046542619,0.057427334,0.089782545,0.046012196,0.060342715,0.082419412,0.049944087,0.068222251,0.084317362
,0.048526819,0.063618346,0.085724509,0.047143919,0.057235509,0.089630627,0.054103164,0.057589103,0.092239534,0.049670356,0.06618079,0.08707154
,0.048582474,0.060785332,0.093869243,0.04856571,0.063756372,0.09106325,0.051756097,0.063843156,0.090284388,0.048753936,0.052966826,0.093078728
,0.046162487,0.058009661,0.090263565,0.050479697,0.060362893,0.087953288,0.045130696,0.059879831,0.094614609,0.048665111,0.059961711,0.078967484
,0.047797669,0.0607633,0.088026592,0.049033778,0.060135053,0.096027537,0.049984895,0.059209952,0.090138539,0.04891865,0.059498884,0.095397785
,0.055751694,0.062592522,0.088355158,0.046450888,0.059467292,0.087635828,0.044428949,0.063482989,0.079970462,0.047373222,0.059535418,0.08543737
,0.046342381,0.067694392,0.084282508,0.043359468,0.066181268,0.080453769,0.047802727,0.062412641,0.077510611,0.044276578,0.059737921,0.088851553
,0.049877878,0.058425383,0.093280417,0.050964089,0.055345628,0.092083686,0.051753957,0.06009199,0.093662328,0.048188096,0.066220469,0.085244238
,0.046430995,0.060454222,0.086675429,0.05076956,0.06008672,0.090515586,0.049370267,0.052692771,0.088462335,0.049801415,0.059287823,0.089372486
,0.051403245,0.058445996,0.083463994,0.049824506,0.055453544,0.089781486,0.050117795,0.05997883,0.091968163,0.048584552,0.060783036,0.088888089
,0.047272251,0.059306151,0.081010598,0.045380749,0.05728968,0.092270321,0.046612215,0.065607857,0.084037391,0.052512584,0.063221484,0.081967341
,0.053190473,0.056012857,0.087308142,0.046061499,0.061288995,0.084064795,0.053899682,0.060506349,0.086439111,0.0517549,0.059447865,0.082939498
,0.047021841,0.062141841,0.082613571,0.056116209,0.05451608,0.087972693,0.050062204,0.06561962,0.091075781,0.048030111,0.062670609,0.091604207
,0.052588598,0.057178637,0.090943294,0.052737347,0.066900449,0.092227521,0.047381146,0.063323519,0.08162651,0.047586984,0.060402043,0.089994092
,0.049391652,0.063242648,0.087694417,0.042584163,0.053769744,0.085773091,0.048407033,0.054574324,0.093867342,0.048293859,0.055495703,0.093756286
,0.049689758,0.064195187,0.088550755,0.051104479,0.060971938,0.085743127,0.048530701,0.065293193,0.095361753,0.049704855,0.062598971,0.093733066
,0.049998471,0.069064633,0.094103418,0.051444764,0.061571505,0.085208683,0.045946072,0.061912579,0.092141236,0.04586124,0.064410159,0.083563214
,0.047930073,0.060112682,0.082401735,0.051114078,0.062937059,0.083324881,0.04942968,0.061099061,0.09185473,0.046451273,0.058345784,0.090605683
,0.047531764,0.057614705,0.094678448,0.049994268,0.061222724,0.086936663,0.053291774,0.062174011,0.091178452,0.052094542,0.059529159,0.089339047
,0.051479639,0.059220101,0.08222608,0.051255515,0.057812945,0.085753095,0.04885778,0.057531913,0.084130197,0.044608327,0.065064509,0.086651545
,0.046848861,0.060246913,0.081834987,0.050467432,0.050889505,0.093044752,0.053638819,0.067344298,0.090545641,0.0523546,0.067886157,0.084300975
,0.043833211,0.06231664,0.08240644,0.048809943,0.056481551,0.090964939,0.054996975,0.064823487,0.094009322,0.045947202,0.059787749,0.086555782
,0.05093619,0.061995823,0.088326748,0.048388066,0.06253126,0.088126943,0.048391079,0.061841011,0.093912349,0.047551795,0.05918365,0.080127134
,0.04889292,0.058626111,0.085373484,0.048439542,0.06259599,0.088605158,0.049000036,0.064536237,0.094139133,0.048389498,0.058071575,0.087687811
,0.048726438,0.062285946,0.09298743,0.049498965,0.058718263,0.081438993,0.04942853,0.06234573,0.086392206,0.047387431,0.061103743,0.083342434
,0.044856348,0.06485149,0.086633381,0.046296707,0.060951937,0.085452559,0.05468055,0.05645263,0.087098746,0.052257141,0.059643462,0.088024654
,0.052221942,0.055636549,0.083933622,0.050168002,0.063473064,0.091872376,0.048585352,0.06063327,0.08310057,0.04956212,0.061434739,0.089512551
,0.048356362,0.062528595,0.083367729,0.047164665,0.058804222,0.095685557,0.049651231,0.062661803,0.087205861,0.054054182,0.059453656,0.081875831
,0.050578615,0.063837794,0.085432892,0.048047273,0.066593596,0.087082215,0.051652351,0.060026587,0.088685483,0.048065684,0.062085946,0.087984801
,0.051558205,0.061563215,0.087997705,0.052308033,0.062790283,0.08796687,0.046027926,0.059855095,0.085137306,0.047266667,0.057496429,0.092503641
,0.049576932,0.062249503,0.09438433,0.047921331,0.061458572,0.095054805,0.051522227,0.06641413,0.091890798,0.050977926,0.062620409,0.098380506
,0.04853584,0.063724718,0.086831142,0.048945002,0.059246468,0.082702759,0.049939091,0.062744616,0.085747115,0.047355957,0.061808234,0.095658392
,0.04976518,0.054384904,0.08344289,0.04818595,0.063442468,0.090340067,0.048207246,0.058216282,0.080311172,0.053768348,0.062246503,0.092946896
,0.044510292,0.062839786,0.080877096,0.046317954,0.060446315,0.084855604,0.049056281,0.056553228,0.09014155,0.047110508,0.061619033,0.08789345
,0.054359494,0.063000788,0.088427532,0.050059812,0.06580391,0.088655008,0.050675802,0.054946081,0.088871305,0.049128638,0.057828043,0.084624019
,0.052511895,0.059106419,0.081325052,0.054481033,0.06500653,0.080972093,0.050286433,0.067199814,0.089988387,0.046772938,0.060977595,0.085099594
,0.043894041,0.060109304,0.089378626,0.048646909,0.054997253,0.098612857,0.051044146,0.055628086,0.095625694,0.047525762,0.063063596,0.090169362
,0.049324564,0.064849638,0.090979741,0.0467559,0.059614784,0.091374353,0.044102966,0.059169101,0.081249129,0.04842181,0.066709054,0.091113449
,0.047770784,0.061431458,0.087571773,0.050179247,0.065058678,0.089612229,0.050745586,0.063048611,0.081326857,0.048335656,0.062005758,0.084774365
,0.04538071,0.056753229,0.091628388,0.051204718,0.057312143,0.091479756,0.052421958,0.065890062,0.083066913,0.043465947,0.057151228,0.090415923
,0.045501565,0.060354343,0.102582054,0.048487419,0.066650989,0.093986464,0.048631267,0.06342755,0.081382291,0.052465848,0.059608445,0.079075874
,0.048750532,0.061843018,0.083233104,0.055415899,0.058818475,0.090281297,0.051975678,0.061924617,0.097665087,0.051163056,0.057357442,0.084906441
,0.051085597,0.056378863,0.08680182,0.048978192,0.06355692,0.085690051,0.044245024,0.05938138,0.08772178,0.049713073,0.059642614,0.083011588
,0.047740534,0.059850024,0.081900631,0.043898205,0.056628701,0.093428027,0.0501314,0.061787591,0.087860696,0.050204351,0.065323089,0.076548736
,0.04710934,0.062122776,0.087165398,0.052522922,0.055109755,0.087423477,0.045970325,0.062837659,0.092901118,0.044968569,0.066235931,0.087077949
,0.048894175,0.059964222,0.085903778,0.051801963,0.059442757,0.088129082,0.053906266,0.068321347,0.093172821,0.047371948,0.065752385,0.093563957
,0.046601096,0.056927944,0.091335052,0.051403375,0.055977594,0.100559309,0.050865065,0.063010976,0.086538541,0.050702602,0.058413191,0.093152303
,0.04996168,0.054385371,0.097562758,0.051650441,0.06512945,0.094807762,0.04651451,0.060654301,0.09016464,0.047608747,0.063542448,0.084297171
,0.048558167,0.068532946,0.090544107,0.044966734,0.067245314,0.088235764,0.046864536,0.064867188,0.09604839,0.046065993,0.059201271,0.092316498
,0.047237501,0.060978945,0.08355188,0.052741948,0.067119745,0.093772449,0.049877961,0.065256321,0.070906402,0.046298138,0.062954164,0.082736581
,0.049993371,0.063587588,0.097801253,0.048866354,0.066163877,0.083203081,0.051478428,0.062444426,0.093032998,0.050543538,0.05638007,0.092687054
,0.055852927,0.060910111,0.08420288,0.052592648,0.060575816,0.086323284,0.049908214,0.054847748,0.083561907,0.04944026,0.061417548,0.08696879
,0.051541713,0.061710997,0.08946385,0.047565378,0.061637907,0.084631972,0.050589309,0.065570236,0.088700868,0.052399924,0.063313696,0.080195128
,0.046593912,0.055695881,0.098598216,0.054563013,0.060409444,0.087763015,0.050349529,0.066754268,0.084710284,0.045690836,0.058862758,0.093822822
,0.047176169,0.055886259,0.090899317,0.04868443,0.057443448,0.089020231,0.05011505,0.05961238,0.090386298,0.051143394,0.05911257,0.093986651
,0.053237057,0.063129075,0.09294137,0.049242734,0.063403965,0.093562707,0.048044673,0.06451032,0.086580681,0.048986053,0.053496138,0.081044828
,0.044272774,0.060475265,0.093033381,0.050104379,0.059122965,0.078583741,0.048003042,0.061311473,0.077628702,0.052069209,0.058384796,0.089936608
,0.051621223,0.056845624,0.080460674,0.047023027,0.065887015,0.086996652,0.053725516,0.056800269,0.088167501,0.044758919,0.061021656,0.082072489
,0.051602371,0.070460338,0.087025764,0.051579446,0.059247142,0.103190697,0.045299395,0.066287687,0.082364229,0.048941793,0.060091102,0.0873967
,0.048647641,0.062869129,0.08748014,0.047038507,0.06061116,0.087665602,0.05309317,0.068077079,0.090814681,0.049158136,0.058036927,0.084339596
,0.053029794,0.064092494,0.087215486,0.052347846,0.06051504,0.077787539,0.053170187,0.06512621,0.088937204,0.048332813,0.06251066,0.092126689
,0.050880047,0.050178709,0.088739512,0.050365741,0.065004645,0.08863063,0.050365264,0.0606564,0.088030929,0.054343109,0.060798856,0.08361691
,0.052185548,0.063183665,0.080725725,0.047054562,0.053164226,0.085687972,0.046710355,0.067125925,0.082421329,0.048803515,0.06231607,0.090369794
,0.052612349,0.059824635,0.085219848,0.053779289,0.062138572,0.091256165,0.046893671,0.062101906,0.092142656,0.050795741,0.063298793,0.09008183
,0.049946865,0.058775922,0.087344132,0.051185729,0.058899048,0.085478394,0.051143315,0.060121666,0.085442511,0.04378356,0.058163884,0.087218502
,0.049321794,0.061679815,0.094462956,0.047104464,0.06652402,0.100164948,0.051728877,0.062567584,0.0872517,0.046434841,0.057204229,0.080015208
,0.050036595,0.065877802,0.094437635,0.048042034,0.058762044,0.092103906,0.045719354,0.061252101,0.081692187,0.049461622,0.062126603,0.092444142
,0.050878114,0.059333777,0.086804678,0.048680705,0.066115753,0.090206775,0.051523794,0.058740336,0.085962705,0.048328485,0.059677077,0.085096802
,0.04702791,0.062296255,0.092263499,0.048517022,0.060393978,0.082636702,0.050570493,0.061704902,0.081927134,0.046766307,0.063145936,0.089579869
,0.049473605,0.062434921,0.086491603,0.055103057,0.065435741,0.080054445,0.047013346,0.063374878,0.084410941,0.045650695,0.05813947,0.096429701
,0.04764669,0.059422072,0.089530777,0.05024119,0.060198001,0.089106074,0.0441456,0.061861982,0.088163469,0.04765474,0.064354689,0.082704067
,0.052589985,0.062718885,0.087769481,0.048831819,0.064083857,0.093453831,0.051783562,0.060029152,0.091950561,0.052334522,0.063612644,0.089281813
,0.050060366,0.062976205,0.088014365,0.046520299,0.060078314,0.076795308,0.049987731,0.061627343,0.092683249,0.051187102,0.064424224,0.085239265
,0.047497007,0.054080785,0.084637379,0.047510619,0.061494059,0.092692994,0.050843764,0.060117718,0.092817876,0.047908426,0.066851092,0.085998377
,0.04879377,0.057915913,0.08345032,0.048313544,0.0598723,0.087536965,0.0475707,0.057058326,0.092093109,0.048794843,0.064268845,0.087677532
,0.053412638,0.064569284,0.08569445,0.049468827,0.062144621,0.085299118,0.046150777,0.0584044,0.106203256,0.047310794,0.052916638,0.096116584
,0.050365924,0.063673294,0.080834546,0.046218685,0.064148489,0.083177953,0.052105111,0.061796721,0.087134016,0.054434705,0.066279342,0.084798448
,0.045609823,0.062960247,0.081026858,0.051465738,0.054033616,0.077841811,0.047830326,0.059529378,0.096082404,0.051242986,0.063064592,0.088435649
,0.050432073,0.061482655,0.089523887,0.052957802,0.063573939,0.080923184,0.047027744,0.06616897,0.088843522,0.051853952,0.053047923,0.082671287
,0.047670855,0.056650831,0.087889862,0.053764814,0.057314849,0.097951777,0.047735115,0.064124055,0.083113111,0.044937374,0.054882782,0.087775336
,0.046601919,0.058397427,0.082666903,0.050177692,0.06176702,0.088980978,0.049809664,0.058482643,0.085884209,0.048890004,0.063816342,0.092200698
,0.050512775,0.063810433,0.085869614,0.053921166,0.062540965,0.082241451,0.049413492,0.055978705,0.085178409,0.05291433,0.064001403,0.089304143
,0.051845153,0.058187883,0.083904935,0.051320131,0.060406171,0.095057138,0.048615695,0.061569276,0.090472107,0.039860941,0.059380023,0.090165941
,0.050437407,0.054930642,0.08209236,0.041410294,0.060915345,0.094582492,0.048562995,0.054163406,0.084055893,0.049969842,0.066172964,0.096914618
,0.048143577,0.065987182,0.08691228,0.048619186,0.062678917,0.084250557,0.055019705,0.063565747,0.089193497,0.045320538,0.064806477,0.087578444
,0.050216621,0.068399959,0.084282117,0.05160263,0.060864666,0.08583466,0.046233052,0.057641874,0.089491356,0.047384885,0.053553837,0.083183181
,0.048577454,0.064252171,0.092528406,0.04969387,0.061246396,0.093711276,0.049520324,0.061621819,0.079946853,0.05080889,0.06713165,0.088324743
,0.051289667,0.060203734,0.087029209,0.049893833,0.055955909,0.080836396,0.051227664,0.064978179,0.086607165,0.053333206,0.055755941,0.08478376
,0.05105516,0.057355148,0.092044509,0.048480348,0.063049179,0.083502833,0.049143778,0.069330292,0.087497854,0.050636604,0.060219772,0.093319334
,0.046089857,0.056680856,0.086385783,0.052869418,0.059065163,0.089620748,0.047374063,0.068303076,0.08632734,0.046529485,0.059865759,0.088623944
,0.049567446,0.063960536,0.083759668,0.050371515,0.065356716,0.088968299,0.055307247,0.059208274,0.097501357,0.051848263,0.056550428,0.094710269
,0.053103029,0.06444925,0.094618976,0.047146506,0.056685913,0.092097526,0.047869734,0.065216679,0.083545003,0.052395921,0.054418214,0.088663695
,0.046652835,0.059785814,0.102486869,0.048247841,0.065638154,0.096975202,0.047603378,0.056327727,0.094692447,0.048895074,0.0670847,0.087643757
,0.048371456,0.0607688,0.085275783,0.044655602,0.060308708,0.08528819,0.049584269,0.062880616,0.091696965,0.049031308,0.06302808,0.086505884
,0.0473137,0.053324391,0.086656606,0.048317296,0.056329849,0.083310985,0.047757884,0.066102994,0.090001716,0.047209705,0.060384441,0.089944384
,0.056598333,0.066951786,0.088773489,0.049604853,0.065018961,0.095121114,0.048226954,0.057482216,0.085213621,0.046115898,0.057980338,0.081721771
,0.048524156,0.056491145,0.07764931,0.049007278,0.063859326,0.083467094,0.048787016,0.063785332,0.094262789,0.048835245,0.059030527,0.097868695
,0.049009786,0.057075845,0.093689352,0.046016116,0.06394149,0.088786488,0.046670959,0.054410639,0.092754748,0.052348297,0.063674161,0.092216985
,0.050235843,0.063443726,0.086310362,0.043611969,0.070839753,0.089753217,0.046613377,0.063138761,0.081413192,0.05287913,0.062117884,0.084054524
,0.051975586,0.065887117,0.09735781,0.051484976,0.056159794,0.087954904,0.047692097,0.060304045,0.077128565,0.048472859,0.05820929,0.081957263
,0.048969935,0.066088984,0.090174959,0.049677895,0.063725303,0.094465417,0.048674097,0.060184637,0.080758062,0.057669914,0.059750677,0.090470872
,0.051474982,0.067014138,0.08734307,0.044906376,0.065325615,0.088449279,0.051809315,0.05921374,0.087562544,0.050235206,0.056684394,0.095151568
,0.048789515,0.060413354,0.092084891,0.051675338,0.057936648,0.08619375,0.049186419,0.060805068,0.09686328,0.049845693,0.060200215,0.0825517
,0.048894632,0.059229453,0.08610843,0.048261306,0.068381578,0.084611054,0.046608871,0.058044656,0.084580028,0.047693436,0.05898349,0.089761989
,0.046802395,0.062340226,0.086059822,0.047917479,0.061478361,0.088344605,0.045587128,0.068832603,0.096274372,0.048034398,0.059170897,0.089843448
,0.047325996,0.064445022,0.095360052,0.04725922,0.054444827,0.089368271,0.051208785,0.069325956,0.092745886,0.052470337,0.060112517,0.081974946
,0.048437208,0.063061974,0.076914347,0.049284386,0.058737401,0.079375915,0.044577788,0.066731797,0.086234072,0.045381496,0.060490922,0.091903247
,0.04956465,0.060256015,0.090504642,0.054754369,0.06011579,0.084458186,0.048588476,0.062493708,0.083408105,0.048724785,0.05720679,0.097338871
,0.053477372,0.059451718,0.078650441,0.047959041,0.057092475,0.081195971,0.052086004,0.0565466,0.101931167,0.051536977,0.061165239,0.094769299
,0.049888928,0.065415338,0.081224467,0.050217645,0.069361271,0.091058395,0.048303183,0.056200821,0.08952319,0.048774642,0.06438348,0.081626189
,0.050094859,0.062051249,0.084160002,0.043972594,0.071150566,0.091613449,0.044822726,0.068460337,0.087779184,0.043894601,0.062835604,0.086745977
,0.050329197,0.058302683,0.094368781,0.048918952,0.061399678,0.08799985,0.050542511,0.061349618,0.084325255,0.048830461,0.055975958,0.08845429
,0.052087804,0.057632085,0.09031552,0.052653163,0.063645898,0.079736843,0.047162851,0.060815686,0.081084552,0.051637417,0.062348739,0.085823112
,0.050393458,0.064334978,0.082494342,0.047810265,0.063106877,0.086703914,0.045115267,0.068519157,0.085046321,0.044781678,0.060465785,0.087778228
,0.049645949,0.06051015,0.080955677,0.047891654,0.061659772,0.08632081,0.048246978,0.062711501,0.089330611,0.047519759,0.063761405,0.087182947
,0.047475897,0.054851485,0.079155644,0.046214614,0.057791853,0.091694331,0.047786278,0.058572939,0.091397509,0.050345892,0.065962008,0.08807237
,0.048274423,0.062549448,0.085407873,0.046611213,0.055908414,0.093777672,0.04728006,0.064487535,0.087664733,0.052293042,0.058811658,0.08105827
,0.05008687,0.059931777,0.087810792,0.045370279,0.059905307,0.079852057,0.051415332,0.06349715,0.093288581,0.050646297,0.071030268,0.084085865
,0.050482576,0.064299212,0.084897565,0.050652984,0.055763128,0.087879937,0.045903132,0.058448723,0.090300146,0.048939563,0.053085019,0.08655309
,0.048611172,0.058471759,0.085638297,0.048363651,0.05715312,0.086842496,0.052169758,0.060308147,0.085093246,0.046893538,0.061102647,0.09650674
,0.044773542,0.057497432,0.085497906,0.046066869,0.069837831,0.091178314,0.051031125,0.064575316,0.087019295,0.050690664,0.063138632,0.093808907
,0.047172016,0.062574338,0.093328178,0.05042062,0.060450946,0.087615361,0.044447406,0.060536434,0.084051642,0.050764387,0.063895964,0.091458856
,0.047469531,0.061236747,0.092252549,0.051214379,0.061770422,0.084236015,0.049809733,0.061299124,0.093650545,0.045623262,0.05704466,0.086976354
,0.052142159,0.065613103,0.097086588,0.050751266,0.056117641,0.095407767,0.048781497,0.064736508,0.084268773,0.049993012,0.064031171,0.084477306
,0.051570357,0.063064451,0.09216064,0.046934519,0.06804675,0.104282454,0.045808982,0.060215617,0.086910646,0.050282506,0.060863929,0.080921313
,0.053451467,0.061540807,0.082508011,0.04707481,0.063267431,0.081884326,0.052242083,0.063861767,0.098222117,0.047912902,0.055775563,0.091204111
,0.049817189,0.060608727,0.085825849,0.058063836,0.059565239,0.087489916,0.044007185,0.057414802,0.102080302,0.04723105,0.064078161,0.090586177
,0.046297729,0.055513706,0.084410263,0.050954947,0.05875166,0.09311055,0.050911129,0.057958297,0.085373066,0.05076953,0.057391934,0.086306393
,0.050434917,0.060901703,0.087967411,0.056049967,0.062409131,0.088645388,0.047712366,0.059010677,0.098138269,0.04886756,0.059723159,0.09636046
,0.048374172,0.060005659,0.085400313,0.047152096,0.064535161,0.084863343,0.04903502,0.058177793,0.089806278,0.046573667,0.061863097,0.083983315
,0.051573304,0.059917138,0.09399815,0.051922287,0.061290251,0.088931854,0.047229449,0.061728661,0.082726264,0.048044709,0.057690211,0.099717165
,0.042260014,0.061816445,0.096475125,0.051745281,0.058549481,0.090059087,0.045801332,0.053459589,0.083314592,0.052452146,0.061381002,0.093606159
,0.051928969,0.058304308,0.09418725,0.048965077,0.054331341,0.089704,0.050177513,0.059111771,0.09106662,0.046237419,0.059022022,0.094952464
,0.046667504,0.063226732,0.087392511,0.04815913,0.06671548,0.083196693,0.04664753,0.058423548,0.087827819,0.053187397,0.061933941,0.084220669
